BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL(WIB)	WAKTU(WIB)	RADIUS KEMUNGKINAN	TIPE
127.0462	-3.4171	8	KEPULAUAN MALUKU	MALUKU	BURU	WAEPAO	SNPP	2023-08-24	12:45:57	1125	Pixel		
127.0481	-3.4183	8	KEPULAUAN MALUKU	MALUKU	BURU	WAEPAO	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.1301	-8.7358	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	GERUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.1224	-8.7336	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	GERUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.9703	-8.7369	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	AQUA	2023-08-24	13:18:00	3000	Pixel		
116.0605	-8.8088	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.0498	-8.8286	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.0575	-8.8068	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.9852	-8.8386	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.9654	-8.8279	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.9579	-8.7589	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.9574	-8.7556	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK BARAT	SEKOTONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.3127	-8.8547	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK TENGAH	PUJUT	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.6510	-8.2994	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK TIMUR	SAMBELIA	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.6270	-8.2926	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK TIMUR	SAMBELIA	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.3900	-8.2323	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK UTARA	BAYAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.2631	-8.2590	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	LOMBOK UTARA	GANGGA	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.7888	-8.8606	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA BARAT	JEREWEH	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.8348	-8.8605	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA BARAT	JEREWEH	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.5076	-8.5314	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	BOLO	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.4551	-8.2567	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	DONGGO	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.8270	-8.5332	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	LAMBITU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.8241	-8.5352	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	LAMBITU	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.1567	-8.5958	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	LAMBU	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.1509	-8.2126	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	SANGGAR	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.0753	-8.3472	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	SANGGAR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.2657	-8.4082	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	SANGGAR	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.0332	-8.5224	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	SAPE	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.0945	-8.1634	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	TAMBORA	SNPP	2023-08-24	00:07:45	1125	Pixel		
118.0901	-8.1664	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	TAMBORA	SNPP	2023-08-24	00:07:45	1125	Pixel		
118.0904	-8.1627	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	TAMBORA	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.7966	-8.1357	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	TAMBORA	TERRA	2023-08-24	09:17:00	3000	Pixel		
117.7825	-8.1338	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	TAMBORA	TERRA	2023-08-24	09:17:00	3000	Pixel		
118.9697	-8.3072	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	BIMA	WERA	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.5058	-8.5177	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	DOMPU	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.1879	-8.4721	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	KEMPO	NOAA20	2023-08-24	11:56:09	1125	Pixel		
118.2158	-8.5463	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	KEMPO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.2162	-8.5428	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	KEMPO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.3566	-8.3899	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	KILO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.3572	-8.3936	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	KILO	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8246	-8.3515	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	PEKAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8725	-8.3895	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	PEKAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8737	-8.3917	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	PEKAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.7061	-8.2368	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	PEKAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.3704	-8.6845	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	WOJU	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.3685	-8.5659	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	DOMPU	WOJU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.8769	-8.4981	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	ALAS BARAT	AQUA	2023-08-24	13:18:00	3000	Pixel		
116.8791	-8.4973	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	ALAS BARAT	TERRA	2023-08-24	09:17:00	3000	Pixel		
117.3969	-8.1439	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	AQUA	2023-08-24	13:18:00	3000	Pixel		
117.3952	-8.1333	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	AQUA	2023-08-24	13:18:00	3000	Pixel		
117.6766	-8.1854	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5184	-8.2002	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5142	-8.2007	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5177	-8.1945	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5135	-8.1951	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.3657	-8.4623	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.3629	-8.4627	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.3611	-8.4615	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.3629	-8.4643	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6772	-8.1865	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.6778	-8.1828	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.6772	-8.1810	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6761	-8.1814	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	00:07:45	1125	Pixel		
117.5175	-8.1989	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5136	-8.1995	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5170	-8.1953	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABUHAN BADAS	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6266	-8.4946	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5919	-8.4550	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5874	-8.4499	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6007	-8.4695	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6016	-8.4708	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5866	-8.4443	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5903	-8.4438	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5911	-8.4494	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.5656	-8.4300	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	NOAA20	2023-08-24	11:56:09	1125	Pixel		
117.6249	-8.4952	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5888	-8.4500	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6002	-8.4700	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6109	-8.4865	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5882	-8.4464	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5877	-8.4429	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.5649	-8.4255	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.4903	-8.5811	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6018	-8.4541	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	TERRA	2023-08-24	09:17:00	3000	Pixel		
117.5880	-8.4522	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO HILIR	TERRA	2023-08-24	09:17:00	3000	Pixel		
117.5442	-8.4251	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	MOYO UTARA	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.0649	-8.7200	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	EMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.6657	-8.9361	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LABANGKA	AQUA	2023-08-24	13:18:00	3000	Pixel		
117.6553	-8.4287	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LAPE	AQUA	2023-08-24	13:18:00	3000	Pixel		
117.2901	-9.0426	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LUNYUK	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.2862	-9.0432	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	LUNYUK	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8644	-8.7192	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	PLAMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8651	-8.7227	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	PLAMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.8755	-8.7873	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	PLAMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
117.9641	-8.6207	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	AQUA	2023-08-24	13:18:00	3000	Pixel		
118.2475	-8.7697	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	NOAA20	2023-08-24	00:58:57	1125	Pixel		
118.2473	-8.7705	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	NOAA20	2023-08-24	00:58:57	1125	Pixel		
118.0642	-8.7164	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.0636	-8.7128	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.0931	-8.8462	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA BARAT	SUMBAWA	TARANO	SNPP	2023-08-24	12:45:57	1125	Pixel		
118.9978	-9.6228	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT DAYA	KODI	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.1043	-9.6439	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT DAYA	KODI	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.2970	-9.7371	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT	WALAKAKA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
119.5004	-9.7425	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT	WALAKAKA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.4983	-9.7395	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT	WALAKAKA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.3746	-9.7037	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA BARAT	WALAKAKA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.6461	-9.7477	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
119.5727	-9.6788	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.5685	-9.6835	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.5909	-9.7517	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.5365	-9.7569	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.5372	-9.7608	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.5950	-9.6694	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.6013	-9.6721	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TENGAH	KATIKUTANA	TERRA	2023-08-24	09:17:00	3000	Pixel		
120.2849	-9.8010	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	KOTA WAINGAPU	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.0445	-9.6329	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.0452	-9.6377	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.0489	-9.6325	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.0605	-9.6519	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.0646	-9.6553	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.0632	-9.6548	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.9809	-9.4779	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.8982	-9.3213	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.9457	-9.3516	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.9396	-9.3469	9	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.9240	-9.3488	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	HAHARU	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.9200	-9.5853	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
119.8846	-9.8488	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.0069	-9.7062	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.9298	-9.5826	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.8425	-9.8056	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.8799	-9.8358	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.7983	-9.8737	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
119.8368	-9.8813	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.8151	-9.8787	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	TERRA	2023-08-24	09:17:00	3000	Pixel		
119.8212	-9.8832	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	LEWA	TERRA	2023-08-24	09:17:00	3000	Pixel		
120.3340	-10.1751	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.3508	-10.0899	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.2333	-9.9392	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.2358	-9.9394	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.2620	-9.8523	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.4864	-10.0222	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.4896	-10.0240	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
120.2308	-9.9385	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2335	-9.9339	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2341	-9.9380	7	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2138	-10.0124	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2340	-10.0550	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2302	-10.0552	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.2332	-10.0547	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.3655	-10.0329	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
120.3662	-10.0322	8	KEPULAUAN NUSA TENGGARA	NUSA TENGGARA TIMUR	SUMBA TIMUR	PABERIWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
